"644","1948","1948","He cut director election","104","241.93"
"690","1949","1949","Method strong","103","329.83"
"1440","1950","1950","Western","79","238.32"
"691","1951","1951","Evening little easy","91","121.62"
"1015","1952","1952","Relationship service","173","96.11"
"1592","1953","1953","Pretty experience establish","49","118.38"
"1449","1954","1954","White","152","342.02"
"933","1955","1955","Focus bill","10","402.95"
"1206","1956","1956","Economy nature she","114","396.89"
"1026","1957","1957","Week picture girl","2","95.70"
"543","1958","1958","Call region else","177","115.85"
"42","1959","1959","Project much","166","152.61"
"1263","1960","1960","Drop","121","177.88"
"508","1961","1961","Fund protect","35","420.19"
"65","1962","1962","Join best later","156","388.03"
"835","1963","1963","Move just","195","415.28"
"1629","1964","1964","Down eight determine","180","499.89"
"125","1965","1965","Western tree school political","91","194.25"
"1041","1966","1966","Difference low might","17","380.13"
"1469","1967","1967","Visit unit nation","143","432.20"
"194","1968","1968","Main","45","312.38"
"178","1969","1969","Attack simply front","72","423.99"
"922","1970","1970","Let","108","342.74"
"1317","1971","1971","Two democratic news","190","357.04"
"288","1972","1972","Watch shoulder","48","237.28"
"1293","1973","1973","Business pass American","167","321.34"
"255","1974","1974","Rich law draw","176","125.32"
"862","1975","1975","Discuss read","141","116.71"
"1789","1976","1976","Determine sea market","188","443.20"
"1221","1977","1977","Huge walk way","74","148.20"
"622","1978","1978","Instead war","97","458.68"
"1995","1979","1979","Hear what","19","83.89"
"682","1980","1980","Hour form","21","9.28"
"1567","1981","1981","Share fill","90","111.80"
"1617","1982","1982","Discuss election three shake","13","426.70"
"1803","1983","1983","Travel","83","28.06"
"1712","1984","1984","What","192","434.53"
"958","1985","1985","Read start west","66","399.95"
"1844","1986","1986","Agency","120","28.29"
"1173","1987","1987","Become animal place","174","91.38"
"641","1988","1988","Dark short pull","153","264.65"
"1235","1989","1989","Likely agreement","119","132.84"
"354","1990","1990","Nearly hot inside","176","463.69"
"1903","1991","1991","Participant low","25","221.35"
"163","1992","1992","Operation wait growth","175","382.26"
"1","1993","1993","Form professor may during","94","217.70"
"1570","1994","1994","Risk would","142","64.11"
"1852","1995","1995","Attorney year serious material","186","253.25"
"1102","1996","1996","History your education","82","203.45"
"1692","1997","1997","Soldier manage","2","217.04"
"1441","1998","1998","Role few stop","184","460.96"
"817","1999","1999","Bag black","74","444.20"
